,content
1460,"RT: @TPGallery

Take part in a short, informal tour of our Helen Levitt: In the Street exhibition on Friday 21 January with curator Anna Dannemann. Beginning at 6.30pm, it's free as part of #TPGLates. https://t.co/1j9YBKeubn

— The Photographers' Gallery (@TPGallery) Jan 12, 20…"
1461,"Here at Mental Health Clinic LLC, we are proud of our company and the work we do. Take a look at what we’ve done for others by visiting and taking a tour of our gallery. See for yourself what we can do for you!
https://t.co/kNzVz4vaxA https://t.co/Rz51nq3ngJ"
1462,"Coming up today on InFocus: @BuffySteMarie’s Pathfinder exhibit is showing at Urban Shaman Gallery in Winnipeg and curator Natasha Desrochers Lowenthal takes us on a tour.

Tune in live at 3 p.m. ET on APTN or watch live on Twitter, YouTube and the @APTNNews Facebook page. https://t.co/49zC6ICU3l"
1463,". @NHMU, in partnership w/@GuideID and Sandpail Productions, has developed new audio guide to museum's permanent galleries that features stories and voices from Utah’s Indigenous communities and provides descriptive tour for low-vision visitors. @Blooloop https://t.co/YN8xLqhzIQ"
1464,"CNM is proud to present ""Breaking Ground"", a CNM Art Department Exhibition!

Join us on Friday, Jan. 21, 5PM–8PM for an opening reception &amp; open house, starting at 5:30PM.

Tour the gallery in the newly renovated KC building!

Address: 901 Buena Vista Dr SE, Albuquerque, NM 87106 https://t.co/ejxRADGpYr"
1465,"Should have called this portrait of @ElenaLitver the 'Mona Lena'. Looking incredible in the gallery, she literally draws you in❤️‍🔥

Take a tour of 90+ fine artworks: 🌐https://t.co/eQHyLfHxaK 

'Artist Portraits' Series 🌐https://t.co/HToQ7r5FnP #nft #nftcollector #nftart #nftdrop https://t.co/aF9pMZToAc"
1466,"#AudioDescription: @TheHughLane is offering a Free Online Audio Description Tour on January 25th at 12pm. The theme for this month is the exhibition ‘Hiwa K: Do you remember what you are burning?’ [website]: https://t.co/j5SptmQFrx
c. Hugh Lane Gallery https://t.co/nsjXsiK8aL"
1467,NYC Art Gallery Tour of Chelsea &amp; Meatpacking https://t.co/rRGQLTHydx via @YouTube
1468,"@spacegirlgail A trip on the bateaux mouche down the river Seine, going to Galleries Lafayette, Montmatre, the eiffel tour lit up at night, street vendors selling chocolate crepes. It's a brilliant city"
1469,"@WPMagicJourneys @StudiosRemember Thanks , i do remember and walking through the back sage tour in the viewing gallery? i wondered if they could use that to show old props again, but who knows maybe most guests think this is dated?"
1470,"Aku rasa satu hari nanti aku patut repeat semenanjung tour ni lagi sekali, tapi bkn secara solo, aku scroll gallery, baru perasan gambar yg aku tangkap entah berapa kerat je, tu pun asal boleh. Aku rasa aku lebih menghayati dari mendokumentasi. Next kena ajak mat mat camera ni 😬 https://t.co/4316DH4WcJ"
1471,"The #virtualmuseum will give a 3D walk-through experience of a Gallery Building, Wall of Fame, an Awardee Gallery, a tour of War Memorials and an auditorium. You can experience all of it through your phone.
#SwarnimVijayMashaal #AmritMahotsav #Gallantryawards #warheroes https://t.co/xQHJcvCcYk"
1472,Take a Virtual Gallery Tour of the 2021 Audubon Photography Awards Winners https://t.co/mWxtfYkZQZ
1473,"#algofam I'm creating a virtual gallery to show off some of my photography. If you're interested in dropping by I'll be in it for an hour or so starting right now. Can give you a tour, hang out and talk a bit. Indoor smoking allowed. #algophoto 

https://t.co/iiSF3G1io4"
1474,"Retweet Train Show AFTER DARK presents
Ally White Art Gallery
Come and take a tour with me
https://t.co/ajK9GYKVkf
*MissAllyWhite *art"
1475,"Why i keep forgetting i saw Kanye for his donda tour? 

I was looking in my gallery like where is this????"
1476,@DaniDraws666 Best gallery of hh/hb I've seen so far. When does the tour start?
1477,"Brandstater Gallery starts new year with duo-artist painting exhibit - La Sierra News - virtual gallery tour Sun., Jan. 23 -- https://t.co/9FJh3ciWqn https://t.co/MwUCDRDnLk"
1478,@AyoCaesar This tweet needs to be framed and displayed on tour at galleries across Europe.
1479,"Step one to becoming a Waterway Court Apartments resident, schedule a tour!

Visit our website to schedule a tour or browse our gallery. https://t.co/UuMUH4HWkQ https://t.co/5KCXRM1Sz5"
1480,@eddyfrankel It would be amazing to see you do a gallery tour for this show.
1481,"Mīharo! We enjoyed our visit to @aucklandmuseum &amp; meeting the senior leadership team. Thanks to the curators for the tour of the Māori, Pacific &amp; Stories of Auckland galleries. We enjoyed seeing the unique collections &amp; U.S. connections at Tāmaki Paenga Hira. https://t.co/xxnqgDBUH2"
1482,"@morgfair @NewTheatreKC I grew up in Kansas City. It's always saddened me how many people have never been to the area and have no idea what a wonderful, cosmopolitan place it is. I hope you'll have time at some point to take everyone on a tour of the plaza, Nelson-Atkins Art gallery, &amp; so much more!!"
1483,"Day 1 - 
Setting up the ‘Shoes Have Names’ exhibition tour ! 

At New Brewery Arts Gallery @NewBreweryArts 

@sheltercharity X @jocope_studio 

‘Stories of homelessness like never told before’ 

#shelter #socialcause #homelessness #shoes https://t.co/pcQwIZpWYl"
1484,"Join us this Thursday, January 20th, at noon in Rueff Galleries East for a guided tour of Perpetual Ebb with the exhibition's curator, Eli Craven. Craven will also be doing guided tours on January 27th and February 3rd. https://t.co/s3pjAZ9gCp"
1485,"🌍 HONDE VALLEY ALL INCLUSIVE  WEEKEND ESCAPE

1 to 3 APRIL 2022

$190/person, 3 days, 2 nights

Incl: transport, accommodation &amp; all meals, Mutarazi Falls Skybridge, Nyawamba Dam tour, Eastern Highlands Tea Estate tour, The Arches Art Gallery Tour etc

📞+263716806580 https://t.co/kZaVkIxrA5"
1486,"After all the video calls we were finally able to reunite in person on this tour. I was so happy to see the art gallery and watch you perform.
#mont #roda #kpop https://t.co/llM2zRnHky"
1487,"A great alternative to in-person field trips is a virtual tour! Explore the @AmRevMuseum's immersive galleries through 360-degree panoramic images and listen to stories, fun facts &amp; behind-the-scenes information about the museum. https://t.co/HYUU4GzaZ3 #EADResourceLibrary"
1488,Sticky &amp; Sweet Tour Berlin 2008 photo gallery - https://t.co/Q99f6oOiCe https://t.co/hlqwP79Fy5
1489,"Coming soon to the Gallery online store, this Select Newport (TNP) gamer has our Tour Black finish applied only to the GSS inlay for a silver and black color combo that is smooth at every turn. https://t.co/URwafsY2ZG https://t.co/eDEmMr5QQH"
1490,"BUY 50% OFF TICKETS NOW
VIRTUAL FRENCH IMPRESSIONISM ART TOUR
$7.50
Sat Jan 22, 2022 - Sun Jan 30, 2022
at Zoom Stream
Take a virtual tour of the French Impressionism Art Collection found at the National Gallery of Art, Washington, D.C., and other top mus https://t.co/cWU2Fj3bTP"
1491,"BUY 50% OFF TICKETS NOW
VIRTUAL FRENCH IMPRESSIONISM ART TOUR
$7.50
Sat Jan 22, 2022 - Sun Jan 30, 2022
at Zoom Stream
Take a virtual tour of the French Impressionism Art Collection found at the National Gallery of Art, Washington, D.C., and other top mus https://t.co/YzMDeCo24X"
1492,"BUY 50% OFF TICKETS NOW
VIRTUAL GREAT MASTERS ART TOUR
$7.50
Sat Jan 22, 2022 - Sat Jan 29, 2022
at Zoom Stream
Enjoy a live virtual tour of the Great Old Masters from the National Gallery of Art Washington, D.C. collection. You will begin your tour at th https://t.co/bIqrZz6Xln"
1493,"BUY 50% OFF TICKETS NOW
VIRTUAL GREAT MASTERS ART TOUR
$7.50
Sat Jan 22, 2022 - Sat Jan 29, 2022
at Zoom Stream
Enjoy a live virtual tour of the Great Old Masters from the National Gallery of Art Washington, D.C. collection. You will begin your tour at th https://t.co/ddA6hqIlpD"
1494,"BUY 50% OFF TICKETS NOW
VIRTUAL MODERN &amp; CONTEMPORARY ART TOUR
$7.50
Sun Jan 23, 2022
at Zoom Stream
Join Stephen for a Contemporary &amp; Modern Art Tour of the National Gallery of Art, D.C. Collection. This is one of our favorites, headed by our passionate  https://t.co/Qal0niOUJ5"
1495,"New year, new exhibitions! 🎨 

Stop by this Saturday, January 22 at 2pm for an in-person tour of the museum galleries. No registration necessary - meet in Russo Atrium 5 minutes before. https://t.co/AR4qwLX0t7"
1496,"Art on Tour kicks off 2022 with new exhibitions

https://t.co/vPHmiCWgnJ

Swindon Museum and Art Gallery begins 2022 with three new exhibitions and a series of art talks.

#swindon #wiltshire #cotswolds #artsandculture #art #artontour #culture #lifestyleblogger https://t.co/BRJjkYIjGN"
1497,"a tour on a historical places, buildings and etc. i love history and art so a museum or art gallery is also good. stargazing is also one kasi i also love the astronomy https://t.co/lxEUEosSn6"
1498,"Do you want to see all of the fun you could have at The Wesbrooke? Visit our gallery here: https://t.co/TloYqcwl9u

Don't forget to schedule a tour! https://t.co/2Q52jXxb8H"
1499,My photo gallery from Takeøver Tour is so beautiful. Wow. #twentyonepilots https://t.co/qz4uqvXQRX
1500,"Take a walking tour of our art galleries using this handy guide. You will quickly see why we call Frederick Maryland an artists, and art lovers paradise.

Follow this link for more information:
https://t.co/SgQIAhAE9S

#downtownfrederick #frederickmd #mattktherealtor #gallerytour https://t.co/yIx7qfLQkx"
1501,An excellent day with Year 6. Exemplary behaviour and attitude on our visit to the Laing Art Gallery and exploring Newcastle landmarks. So many highlights including an impromptu guided tour of Newcastle Cathedral by very helpful staff and a chance to see first hand ‘real artwork’ https://t.co/dkKqzwp5Tn
1502,Places still available for this Thursday's Touch Tour for Blind &amp; Partially Sighted adults at the Fitz. Join us in the Antiquities galleries. Book now: https://t.co/a3Jle7qcHl
1503,"The @TheGPAG has online exhibitions on their website to view while the gallery is closed! 

Take a look at the virtual tour of 'Lakeside Pumphouse Artists' Association: 20 Years of Creativity' on Youtube: https://t.co/z9Luz6K2JN https://t.co/7uHclrPGwQ"
1504,"The University Art Gallery invited OEDI staff to tour their Women of Vision exhibit, a powerful collective! You don't want to miss it, it's here for a little over a month! Learn more: https://t.co/skv9NdJVeO https://t.co/tRRe9w99cY"
1505,"'Discover The Rows', a new, free, self-guided audio tour to the beautiful galleries that line Chester's main streets, goes live today! Delighted to be championing these unique historic structures. Check it out at https://t.co/RgT5BvY2xH @VisitCheshire @ChesterBID"
1506,"📣 Visitor Notice 📣

The Special Exhibitions Gallery with our latest exhibition Where There's Space to Grow will be closed until 1:30pm on Thursday 20 January to allow for filming of a exhibition virtual tour. 

Discover more about the exhibition 👇
https://t.co/9Yrp56o260 https://t.co/UFGSToOPHY"
1507,"This year's @firstfortnight festival might just have ended, but you can still make use of our related self-guided tour any time you're in the Gallery, looking at our collection through the lens of mental health in art. #HoldFirm

https://t.co/b79IFmEoYW"
1508,"Here is our @oncyber_xyz gallery, it includes artworks that will be sold for charity auction and for giveaways to attendees. 

Some artworks are missing, they will be presented on our website and on our twitter.

Enjoy the tour 👁️

https://t.co/ddzKmohkKL"
1509,"@chrisburth_ @opensea @spatialxr It's not that new. I think they are already up and running since last year. But I think it's interesting because you can actually invite everyone, do a tour, and talk. Just like in galleries"
1510,"Thank you again @8sianNFT &amp; @spatialxr for this amazing opportunity and experience!

The gallery is still up if anyone wants to go and check it out! Or DM me for a tour 😊🌸

#NFT artworks on display
-Natural Formations 4 (sustainable art)
-Mandala of Joy (meditation video art) https://t.co/58Yga1qe28 https://t.co/tdnaR8W6l1"
1511,"Yesung's t-shirt

Gallery Dept. ATK Corona Tour Tee
#yesungootd #yesungfashion https://t.co/lfrSHuQLYO"
1512,"This weekend I am joining my fab colleagues from @Hellenic_Museum Melbourne, online for a virtual galleries tour! We will showcase some highlights in our respective collections and delve deeper into some of our current exhibitions @ccwm_sydney, 2pm AEDT https://t.co/DlrBlaXbu4"
1513,"i love doing the swingy arm thing during does he take you walking around his parents gallery,,, sigh i miss tour so much"
1514,@guydebort Come take a tour of our rosebud gallery!
1515,"The man cave tour continues! Check out some of my favorite collectible items and trophies through the years. 

Full gallery: https://t.co/OwgVFDR4tZ

✖️ items photographed are not for sale. 

#basselite #bassmaster #bassfishing #fishing #autenfishes #southcarolina #mancave https://t.co/byD16YTqvm"
1516,"You pass a darkened gallery. You step inside, but the floor seems slick. You move on. You catch sight of a tour group turning the corner. You follow, but they stare at you until you leave"
1517,"https://t.co/jrpwLl4z4u  Virtual tour from the Monash Gallery of Art (Melbourne) will take you to Visions of India: from the colonial to the contemporary. Photographs from the collection of ""Museum of Art &amp; Photography (MAP), Bengaluru"", a celebrated photo collection in India."
1518,Can’t wait to visit the gallery!  Epic audio tour on opening day? 😁👍😇 https://t.co/TAz7IBnEXZ
1519,"BUY 50% OFF TICKETS NOW
VIRTUAL MODERN &amp; CONTEMPORARY ART TOUR
$7.50
Sun Jan 23, 2022
at Zoom Stream
Join Stephen for a Contemporary &amp; Modern Art Tour of the National Gallery of Art, D.C. Collection. This is one of our favorites, headed by our passionate  https://t.co/76cW9RLzNr"
1520,@bryanbrinkman @dave_krugman That’s the only thing I’ve done with the Oculus yet is just tour galleries. Was awesome seeing my fam put them on and see my work in that way
1521,"Join us this Saturday, Jan 22, 2-3 pm EST, for an in-person Saturday Sampler to take a guided tour through the artifact drawers found in the galleries. Visit the following link for more information on attending this program: https://t.co/RH5jmoXl4c https://t.co/S1iihtB7Mm"
1522,"The @Belkin_Gallery is offering guided on-campus Decolonization Tours of site-specific artworks by Indigenous artists that raise questions around issues of place, space and identity. Next tour is this Friday, register here: https://t.co/FLibxKDy7G https://t.co/0oYyN3d8uB"
1523,Hi @22Bishopsgate ... when will the viewing gallery be open? I would like to take some architecture students up there as part of our #UrbanClimate walking tour &amp; it would just be so cool if we could show them our beautiful @cityoflondon from up there! #TallBuilding Love
1524,"Don't leave town without a tour of the lovely Citron Gallery housed inside an 18th-century building on the backside promenade of Poros Town.

Click for more https://t.co/ghaItxZBTd

#greek #travel #greece #Poros #vacation #island #visitporos #holidays https://t.co/aWpwdz6Uhd"
1525,"Due to the current COVID surge, we're only accepting reservations to view #ArtOfTheBlackExperience in private groups of 5 or less. Schedule your gallery tour with the link in our bio. https://t.co/oNLt6U34kp"
1526,"Here at Rohder Machine &amp; Tool, Inc., we are proud of our company and the work we do. Take a look at what we’ve done for others by visiting and taking a tour of our gallery. See for yourself what we can do for you!
https://t.co/set2mhTMNv https://t.co/mxDGJ4vyyV"
1527,"Here at Ward Rolloff Waste Services, we are proud of our company and the work we do. Take a look at what we’ve done for others by visiting and taking a tour of our gallery. See for yourself what we can do for you!
https://t.co/pzZF2MPXoy https://t.co/dpUtwWqzQy"
1528,"Welcome to the NFTWorkx Virtual Gallery, A place where NFTWorkx clients can showcase their work, host live events and so much more....feel free to take a quick tour.. 👌
https://t.co/YQnHeeEuQj 
#Virtualworld #MetaverseNFT #NFT #NFTs"
1529,SCIENCE CITY AQUATIC GALLERY - VIRTUAL TOUR https://t.co/7WZoBN9p1k via @YouTube
1530,"Join us tomorrow for our Net-Walking tour of the amazing “Wondrous Place” gallery at @MuseumLiverpool 🚶‍♀️🚶

📍 Meet Margo from @HeartofLpool at 12:30pm in Exchange Flags to come along! 

Book your free ticket here 👇

https://t.co/ZO7jD9nsOd https://t.co/Xx5F56DQyD"
1531,"when lockdown happened @BBC got me to make Young Rembrandt so people could see the wonderful show at @AshmoleanMuseum when its doors shut, and the ""Great Galleries"" radio tour on @BBCRadio4 https://t.co/ysjDJJqaAn"
1532,@thecoingirl @Spores_Network Wooooooow just did the gallery tour it looks awesome
1533,"🚨Flying carpet guided tour🚨
It's not always indoors.Come and discover my outdoor gallery
🙏😘A Big thank you to👇
@wiss_wisss The vandal:graffiti &amp; spray paint
@beb_eth Window work
@fre_customs Persian flying rug
@chiruNFT Security manager
@DOCJonathanPaul Guide
&amp; @oncyber_xyz https://t.co/IbYK8xFjEs"
1534,"The Hidden Highlights tour is back for 2022.

Explore areas of the Abbey not usually open to the public. On the tour you will see the:

Library
Queen’s Diamond Jubilee Galleries
Coronation Chair
Lost sacristy
Shrine of Edward the Confessor 

Discover more: https://t.co/fJyJ41bfID https://t.co/qQEjoNMCO1"
1535,@mojokoworld1 I’ve been given the idea of Vtuber. May just do. Anyway it’s gonna be a prerecording of me giving a digital tour and intro of gallery. So no face reveal :)
1536,"Last tickets remaining for the 1st tour of Our Silver City, 2094. Wed 19 Jan 12pm 

Curator Olivia, and gallery assistants Simon and Karen give an insight on the genesis and methodology of the exhibition which explores a future Nottingham.

Free tickets: 
https://t.co/Osu95HvHQO https://t.co/4NTYFeOmfn"
1537,"It was followed by a tour of MRC's gallery, led by our very own Marketing &amp; Development Division.

#NoOneKnowsRubberLikeMalaysiaDoes #MRC #MalaysianRubberCouncil #MPIC https://t.co/30jIyM7lYx"
1538,"OPTION C) Spain and Latin America in London
A 2-hour walking tour from Instituto Cervantes London to Trafalgar Square and the National Gallery with a Blue badge TOUR GUIDE (in English or Spanish language
Maximum: 20 students
Duration 3 hours"
1539,"Don't leave town without a tour of the lovely Citron Gallery housed inside an 18th-century building on the backside promenade of Poros Town.

Click for more https://t.co/fVf0Nz1qeD

#greek #travel #greece #Poros #vacation #island #visitporos #holidays https://t.co/kRImFA7G08"
1540,"Don't leave town without a tour of the lovely Citron Gallery housed inside an 18th-century building on the backside promenade of Poros Town.

Click for more https://t.co/hjd3A8JV4j

#greek #travel #greece #Poros #vacation #island #visitporos #holidays https://t.co/JxADnUWTbQ"
1541,"@stellium7 
1. In Kyrgyzstan. I don't know where. Part of a gallery available by clicking on the word ""Kyrgyzstan"" while overlooking it in Google Earth. That hole/cave  reminds me of Montgo. 

2. Then I went on a brief aerial tour of the country https://t.co/fy3sdZesiu"
1542,"Medieval village 🌿
Gallery ID :Bojanasimsyt
Cinematic tour : https://t.co/QVxw0iuMdw
--------------------------------------
#sims4 #thesims4 #showusyourbuilds https://t.co/VmvkeyP2xU"
1543,"The @Globies spread all the laughs and made the most amazing memories with us at the Spread Game Tour's stop in the Circle City today 🏀🌎

See all the fun and check out the photo gallery here ➡️ https://t.co/X9kycrm2je https://t.co/imykE1N54a"
1544,"Alianza de Futbol 🆚 Academies 🔙 Durante nuestro tour 2021 competimos con academias de cada ciudad. 

Así tuvimos la oportunidad de conocer el talento de los participantes de #AllstateSueñoAlianza ⚽ @Allstate   

Full gallery 👇
https://t.co/jWM2yFjYWD

#AlianzaDeFutbol https://t.co/1BXMNhbcam"
1545,"Tiny Totes is a CAS master, and also a fairy potato filter queen💜 She helped us create our next shell challenge #totesagoatshell2 on the gallery for us to tour February 13th. Thank you everyone for such a fun afternoon! We went to chill with @thekerrikitty! See you on Wednesday! https://t.co/7QzGhNZV0p https://t.co/XHWEJK7tYP"
1546,"Sticky &amp; Sweet Tour Cardiff August 23, 2008 photo gallery - https://t.co/yjy77Soa4H https://t.co/wN4Ku0t974"
1547,"Super cool project! 👏🏼👏🏼 go take a tour of the gallery!

Keep an eye out for yours truly 😉 https://t.co/1iIZJjMb6d"
1548,@JANUSZCZAK @arthistorynews thank you so much! Should have said I live in Surrey so the London galleries are commutable. Loving the idea of a Caravaggio tour of Rome - despite adoring Italy and visiting 20+ times I’ve never got my head around Rome so that sounds like a way to do it. Off to research…
1549,"Messages for NamJoon 16th Jan22 Day 40
Hey Joon, this year I fly ro Seoul I definitely gonna be Less Shopping and More On Art Gallery Exhibitions Explore. And also going to HanGang and Nature Side for Namjooning and Cafe Tour. What I've eaten for Today miam💕@BTS_twt #RM #namjoon https://t.co/uPF37ZY5g4"
1550,"Mon. Jan 17 = #MLKday, Museum is Open 10am-5PM 🗓️ Save-the-Date: Sat. Feb. 1: ""KING A Filmed Record... From Montgomery to Memphis""

➡️ Mon. 01/17 -Sky Tonight Tour
➡️ Wed. 01/19 -Wed. Yoga in the Gallery
➡️ Wed. 01/19 -Talk &amp; Walk: Dow Gallery
➡️ Thur. 01/20 -FL Vistas Book Club https://t.co/HbLm3DuRug"
1551,every day i have a hoshi pic tour on pinterest and i save like 50 photos even tho i probably have them all in my gallery already
1552,Gallery tour✨ https://t.co/KfmOFWpmqM
1553,"Family Gallery Tours - Sundays - 11:00 - 12:00 pm

Want to explore the museum with your entire family? Then our #Family Gallery Tour is for you! Tour takes children five and up and their caregivers through the museum’s exhibitions. Tour is free with ""pay as you wish"" admission. https://t.co/gf5g4RNzcj"
1554,"Who says that everything in London is expensive? This art gallery is completely free and has over 2300 paintings, some dated over 700 years old! 

Join us for a tour and some of the classic paintings from artists across the world!

https://t.co/QINlbwIfV2 https://t.co/0fQuI2cM9z"
1555,My most populair house in the gallery The Sims 4 //No CC //Tour https://t.co/LQFwhkhqwc via @YouTube
1556,There sre 2 types of tour guide in every gallery https://t.co/Tas9MGFTVN
1557,I went to the Hilma Af Klint exhibition to day at the Wellington City Art Gallery. I found it very moving and cried several times. If you can - go see it and I highly recommend taking headphones and doing the audio tour - it is informative and sublime. https://t.co/zzlprkTn3B
1558,"Get ready for community tour @SubstrataVr metaverse with @nonfungibletc &amp; @AmazingDevya art in his gallery at 10PM ET on 16th Jan. 

Everyone gets #POAP &amp; chance to win #NFTGiveaway

Here are the details to get into @SubstrataVr with
laptop only
https://t.co/LgR4fo4Lgw 👇 https://t.co/tBqENGAlYs https://t.co/ZLrKw5XV6K"
1559,"@RClevich 1. Walk through the galleries at the Metropolitan Museum of Art in NY, or the National Gallery of Art in D.C.,or take a tour of the great architecture of those cities, from colonial to neoclassical to Art Deco. Or read the greats of 19th Century American Literature like Melville"
1560,"@lieonacouch walking tour itu apaa?
list jalanku malah banyak jakarta masa (....) mau tour art gallery"
1561,"I #LOVED the Obama Portraits Tour at the @HighMuseumOfArt in #Atlanta today! My dear friend Jean, Kirsten, and Taylor went with me. This impressive art is only going to five cities. Don’t miss it! We also looked at other galleries. We #Love the #Arts! #Author #Teacher https://t.co/uppacO5bu9"
1562,"The gallery of geography; a pictorial and descriptive tour of the world (Published: 1864)
Full text: https://t.co/23OMHY1BI4 https://t.co/z7TKvjUCNt"
1563,@BerkmanOnlyfans I'll give you a small gallery tour when I get home.
1564,"🦆🦁🐒 The animals went in two by two…!

It’s not always possible to visit the gallery, so we’ve created a new 3D Virtual Tour of our exhibitions MENAGERIE: Animals by Artists.

💻 Explore from the comfort and safety of home here: 
https://t.co/DHmXPzEH9I @DeptCulturelRL https://t.co/Ez3xfrQNYh"
1565,@aadeezgg we need an entire gallery tour one day
1566,"For those of you who are in Kabul, I dearly recommend you to visit Dr. Yusuf Asifi's gallery. When he gave me a tour through the hallway, he showed me some of commissions he did for the Arg. He also recreated many of Ustaad Brishna's artworks. https://t.co/mdLvQOG2Sb https://t.co/dJSzxwFajW"
1567,Saturday Virtual Art Gallery Tour! National Gallery in London https://t.co/jxR1DVQzFd #twitchtv #art #virtualtour #virtual #creative #streaming
1568,#art #gallery #tour ❄️💙 https://t.co/qvu4t4MVAr
1569,"AUCTION LIVE NOW
@Spores_Network
 new virtual museum ‘République’ 
You NEED to check out this Virtual Gallery Tour of NFTs
https://t.co/lGOMwBfXcX https://t.co/HV4AJECL37"
1570,"AUCTION LIVE NOW
@Spores_Network
 new virtual museum ‘République’ 
You NEED to check out this Virtual Gallery Tour of NFTs
https://t.co/lGOMwBfXcX https://t.co/I2BHlAsppr"
1571,Nagkaroon muna ako ng tour saglit sa gallery ko at narealize kong hindi ko pala 'to napost sa isang chapter ng Class Code: ERROR. (Nakalimutan ko tuloy ehe🥲) This was my previous art for the trio way back September 15. https://t.co/uoytptE2qP
1572,"ArtABILITY, our current exhibition presented by The Spirit of Huntington Art Center, is available for a virtual tour. https://t.co/jvjNiXsaxc"
1573,#youtube Walking Tour New York (Art Gallery) Maxdi Gallery - Aima Saint Hunon - 2022 January https://t.co/E1hKWQ0z0W
1574,NYC Unfiltered - Walking Tour - https://t.co/CEIyhwfCKo Tour New York (Art Gallery) Maxdi Gallery - Aima Saint Hunon - 2022 January -https://t.co/gBxrdb3F18 https://t.co/5HhvH0L0fo
1575,@ProfRetail It's amazing there. A great local photographer and local tour guide has a great collection of photos. The Living Gallery by Peter Meyer. Worth a look. Have a great pic of the Lake in my home office.
1576,"Gallery tour guide: ""The painting is a celebration of man's achievement in geometry, construction and industry.""

Dr Freud: ""No it's not.""
#Art #psychology #Freud #Jung https://t.co/4tHTe7IksT"
1577,"Drop by on Sat 22 Jan to hear a young person offer a fresh perspective on an exhibition at the gallery as part of our #TeenTours programme.

Mirzan Kama's tour will begin at 3pm and last roughly 20 minutes. Tour is free with general exhibition pass.

https://t.co/4OLmgsGqRw"
1578,@Ms_Phattie I'd like to take a tour in your gallery Ase
1579,"Paint that Joe Root cover drive and send it on tour around the world's great galleries. Swoon.

#AUSvENG🏏🇦🇺🏴󠁧󠁢󠁥󠁮󠁧󠁿 
#Ashes 
#WTC23
#GCFromHome"
1580,"Take a tour through a gallery of enchanting art produced by J.R.R. Tolkien.

This collection of pictures provides fascinating insight to Tolkien's visual conception of the many places and events familiar to readers of The Hobbit, The Lord of the Rings, and The Silmarillion. https://t.co/XJpaQqRSAy"
1581,"Kye smiled as you guys walked through his art gallery,the day was done &amp; he was just now giving you a tour, as you guys were walking to the end of the hall you saw a sculpting, it was you! and you guys went near the sculpting and kye bashed it on your head❤️"
1582,"@Kamaumaumau Underground Tour in Pio. Square, Chihuly Glass gallery (Seattle Center); museums MoPop, Frye, Burke, Henry; beer lovers, Frelard area breweries; Theo Choc. (if tours with Covid); Ballard Locks; Olympic Sculpture Park…water taxi to W. Sea./Alki (+ lunch at Marination Ma Kai)"
1583,"Take a Trolley Tour of charming Aiken, SC. Tour Rivers Bridge State Historic Site. Visit The Little Red Barn Pottery &amp; Art Gallery. Tour the Barnwell County Museum. The Thoroughbred County, SC itinerary has more: https://t.co/K801FDe32t https://t.co/eBi2JufOEv"
1584,"What's #Best today on https://t.co/Od9uJzw9l5 ?
Gallery Tour: Editions : London : January 2022
https://t.co/VxOvVJTKPP
#art https://t.co/0EAvbwCMER"
1585,"#Best of the day on https://t.co/Wp5fJEDwBA
Gallery Tour: Editions : London : January 2022
https://t.co/Uxa9j23B7Y
#art"
1586,"What's #Best today on https://t.co/JHo6VPZRse ?
Gallery Tour: Editions : London : January 2022
https://t.co/Itf6vQYXaP
#art"
1587,""" #BeautyAndTheBeast""  #Art Gallery Opening and Visual Tour ( @JCCSF) #SanFrancisco 5:30-7:30pm  https://t.co/U5X0cVrnmv via @FunCheapSF"
1588,"Tour #Scotland virtual travel Blog video of #Coronation of  #Blessed #Virgin stained glass window in #Kelvingrove #Art #Gallery and #Museum on visit to #Glasgow. #Harry #Clarke, born, 17 March 1889, died 6 January 1931, was an #Irish stained glass artist https://t.co/EwN4VjI4E3 https://t.co/05bmroTAT3"
1589,Take a tour of ‘The Republique’ virtual gallery on @sporesnetwork !! ‘The Metaverse is Our Turf’ is a show I curated featuring my work as well as some very talented associates @blackpixar @LookMister1 @TeamBlackCat_ @EddieVisual and the amazing collection of @Vince_Van_Dough ! https://t.co/GBa2E8VMk1
1590,"Join us in honoring Dr. Martin Luther King Jr. on Monday, Jan. 17

Explore the galleries with Muskegon HS student docents, take a museum tour of African American artists whose works are in the MMA permanent collection, and watch a film screening of ‘Black Man’ throughout the day. https://t.co/5GLi57OIUn"
1591,"@tobyjamessharp new ship Essek/Pretty (either as two gay men OR as queer platonic aces)

Pretty makes Essek the best soup he's EVER had
Essek teleports Pretty to Nicodranas for a week, getting a personally guided tour of Jester Lavorre's art gallery and seeing the Ruby perform &lt;3"
1592,"Today I was blown away by our diversity art gallery. A mix of sculpture, textiles, painting, graffiti and digital media. Thank you to all the children and staff who worked so hard to create these incredible pieces of art. Virtual tour of the gallery will be uploaded soon! https://t.co/bbqxOloEGH"
1593,"JC Fridays returns March 4! 

During #JCFridays, we invite you to tour galleries, businesses, event venues and art-related spaces to see a variety of artwork. Enjoy the spirit &amp; culture of the city as you mingle with other residents &amp; visitors.

https://t.co/U9FTlC5ON6 https://t.co/QurddGdA88"
1594,"Our gallery is closed this week, but you can still enjoy our exhibits. Take a virtual tour with Dehrich Chya and Patrick Saltonstall by watching this video: https://t.co/UWhaMzft33 https://t.co/qoBYnk7ji2"
1595,A huge thank you to the ever passionate and knowledgeable @CarolineMcCaff for the tour around the ceramics galleries today. https://t.co/MNJ9eUajdk
