word,V1,V2,V3,V4,V5
"university",0.00266306383414144,-0.00603123896485422,0.00413272123628272,-0.00562226731837068,0.0131802039516002
"receive",0.00737458503090234,-0.00655271504677242,-0.00463045059132474,0.000926509528670951,-0.00540079321167741
"vote",0.0155777131190351,0.0106214515773613,0.00120685085922563,-0.00124079017364946,-0.00178165987587541
"address",0.0184075797092167,-0.0311385726926683,0.0017973378977375,0.0233164993954904,-0.0105114228327177
"bring",0.0082228636859577,-0.0179755473977822,0.00132665119575821,0.00289534049724773,0.00795544866572212
"impact",0.0157687576471859,-0.0102912135113474,0.0179428762493579,0.0165055832741636,-0.0076653988724735
"reflecting",0.00159515109115826,-0.00458241561619733,0.00390333314850791,-0.00211345118194181,0.00750407003298856
"steadfastly",0.00159515109115824,-0.00458241561619729,0.00390333314850792,-0.00211345118194177,0.00750407003298857
"strive",0.00159515109115828,-0.00458241561619732,0.00390333314850791,-0.0021134511819418,0.0075040700329886
"idea",0.0124365805872785,-0.0112011425897995,-0.0131706639442217,-0.000266304349866801,0.00493485846389474
"every",0.0302181162216997,-0.0412663032962128,-0.0324165988124915,0.0124839852290748,0.00900541577665131
"something",0.0163583497969164,-0.022403201841028,-0.00897389152375308,0.00886628474485089,0.0166508711207926
"cognitive",0.00038551044240795,-0.000439774931971617,-0.00121509488131835,0.000257364172923648,-0.00011232224496049
"consultant",0.000385510442407927,-0.000439774931971628,-0.00121509488131833,0.000257364172923587,-0.000112322244960495
"course",0.0388962680237343,-0.0262751101457467,-0.109909326388146,0.0353150455909876,-0.0384038269790312
"enthusiastic",0.000385510442407899,-0.000439774931971632,-0.00121509488131832,0.00025736417292352,-0.000112322244960494
"faculty",0.00133097236437902,-0.00197450344404862,-0.0013289943518064,0.000990088988163982,-0.000344345609005492
"inaugural",0.00433341443574491,-0.00701875317041103,-0.00709217107761601,0.00275073778658034,0.00233125441199113
"sunday",0.00338728088088685,-0.00435470246922608,-0.000197059466287605,0.00110012021830489,0.00297269308253897
"alone",0.00860158420521341,-0.00183073561250862,-0.000851406577490736,-0.00688572698853956,-0.00582846169583313
"anything",0.0129507397932746,0.00497573836757961,-0.00339743628574023,-0.0011365372813498,-0.00269345939966641
"current",0.00971545416118682,-0.00267764494484512,-0.00183048354311949,0.00476924864002803,-0.00341510268649736
"currently",0.0204339998483999,-0.00496990485772373,-0.00659684490647227,-0.0121699120953996,-0.0041280966151938
"dangerous",0.00574666022050479,0.0030006950417698,-0.00042448135180456,-0.000506708388884401,-0.000394207481293988
"imagine",0.00477751414519373,0.00398391405316974,0.000854830627921758,-0.000937340292007875,-0.000289284856416482
"many",0.0546173743524775,-0.0491232811593976,-0.0366171247920343,-0.00144382528094863,-0.0411647307807261
"never",0.0243384615533243,-0.0037024961154854,-0.0160185082340792,0.00149550383144817,-0.0014209570902534
"system",0.0120099040770865,-0.00443535906301022,-0.00434898879035971,0.00291790820230477,-0.000454230195702766
"featured",0.00233789175852137,-0.00443578424004866,-0.000264493080655005,-0.000462908787771241,0.00274856903659629
"met",0.00390959232695214,-0.00707309344277839,-0.000235423828390032,0.00110525148917261,0.00487324572298656
"tom",0.00358972295987747,-0.00594261183722738,-0.00206619193286221,0.000296529857494769,0.00215956807034143
"please",0.0271242508143442,-0.00497447283950627,-0.0074746379081804,-0.000960581444083292,-0.0144560881617029
"spread",0.00826421136791116,0.00184569255305406,-0.00305369447444683,0.000376530345590773,-0.00156100747247323
"tweet",0.00849603017878224,0.00409808164683283,-0.00224198891884193,0.00049597868255014,-0.00045669639849178
"eventually",0.00278765845913042,-0.00327814727544802,-0.00191647272956265,0.00125282871770394,0.00284532087718205
"former",0.00713338767335045,-0.00637292470842355,-0.00209804724915177,-0.000153493959484045,0.00520310954852206
"job",0.0108156398928269,-0.0100051315708535,-0.00438664692964225,0.00626094808176083,0.00453635226733178
"learner",0.00486358473444835,-0.00789203919808675,0.00116116107469642,-0.00168202257830772,0.011220757949154
"message",0.00257721006661276,-0.00293272609899791,-0.0013443080308327,0.00110757100464699,0.0029756597930915
"pass",0.00257721006661276,-0.00293272609899791,-0.00134430803083267,0.00110757100464696,0.00297565979309149
"rest",0.00441753971564763,-0.00610960929666694,-0.00256158325930285,-0.000283277102777654,0.0060839116012817
"stop",0.0142924660188612,-0.00182875965959692,-0.00407812473218709,0.000929119655534742,0.00284860889529198
"trying",0.00954490272047408,-0.00869365507719807,-0.00526713625869539,0.00503672242735319,4.56267998380611e-05
"drive",0.00365998919874237,-0.00214117815193965,-0.0011561101137804,0.00219712008465695,-0.000663396218565841
"enough",0.00748634555533134,-0.00346972606014096,-0.00560752086398064,0.00111734518303679,-0.000586594728184057
"fun",0.0132564530506454,-0.0163768752992857,-0.020238544838818,0.00403308853835375,-0.000171261795200475
"give",0.0184429825854315,-0.0278304101968978,-0.0191009658701126,-0.0200388134229897,-0.00372296163141008
"nicely",0.000734842558591518,-0.00118225411046312,-0.000930423882646096,-4.616974555228e-05,-1.55150975198219e-05
"simultaneously",0.000734842558591502,-0.00118225411046314,-0.000930423882646087,-4.61697455522762e-05,-1.55150975197748e-05
"coming",0.0270571300312231,0.0066514191880097,-0.00660825446629054,-0.00440399484855405,-0.00863000634631403
"improving",0.00194001980530742,-0.00262601651218375,0.00146677012444086,-0.0029603709320931,0.00678793049386556
"reap",0.000126386134016198,-4.19664201974223e-05,-4.3492903897234e-06,2.24770947304513e-05,4.79930631695757e-05
"skill",0.00276675685726082,-0.0018659648537657,-0.00127431450406044,0.00095224405198465,-0.000352743755763631
"boost",0.00614364179440889,0.000574997415149731,-0.00244945643502702,-0.000966098198611331,0.00104692602231199
"celebration",0.00199714610435456,-0.00376709522730305,0.00051174222271081,-0.00119089949227542,0.00549126225754367
"attractive",0.00106309776164781,-0.00126322086966471,-0.0011028165811372,0.000423026065312427,0.000381096093400287
"bit",0.00489473681508456,-0.00346113994873087,-0.00330951089617781,0.00190462168820531,0.000384362953094045
"couple",0.0010630977616478,-0.00126322086966471,-0.00110281658113719,0.000423026065312436,0.000381096093400268
"extra",0.0025329946611357,-0.00281370007955976,-0.00187910815853646,0.000783959702382528,3.02418669945819e-05
"painted",0.00106309776164781,-0.0012632208696647,-0.00110281658113718,0.000423026065312398,0.000381096093400257
"path",0.0011246424260422,-0.00140804057973332,-0.00109281752490508,0.000359689212931652,0.000502297152991713
"road",0.00433041321623195,-0.0062562997672186,-0.000319586183936574,0.00357684300403272,0.00244894799008551
"speeding",0.0010630977616478,-0.00126322086966471,-0.00110281658113719,0.000423026065312427,0.000381096093400281
"crucial",0.00074703634227396,-0.00127266156979505,-0.000215263648662484,-0.000319801804293851,0.00118259519180846
"provided",0.0097539324076294,-0.00175047890589187,-0.00111307391170729,-0.0076167983810195,-0.0032696848388445
"immense",0.000378833083669238,-0.000639325220282534,-0.000780538001744652,0.000112122670805261,0.000151333813387532
"noon",0.00112908093516565,-0.000263728917493193,-0.000631948171945268,7.5530945707196e-05,-0.000118747343995435
"space",0.00846645654826034,-0.0159760071380327,-0.0140766342674663,0.008290609925707,-0.000669626805688171
"for",0.086569906499689,-0.0157427794656891,-0.0606853770416863,-0.0206233537155685,0.00779969884863144
"monday",0.00794671796468412,-0.00899246572315267,-0.0108672796950498,0.00200756412366057,-0.00243430095536703
"visit",0.0283176954011171,-0.0326579507641444,-0.0485506272685606,0.00916697555001161,-0.0129419667334473
"voting",0.00186304367774984,-0.00149752178997977,-0.0044845345862187,0.000385573075147472,-0.00130975384927861
"praise",0.000115436053512944,-0.000476463070928989,0.000540496533267055,-0.000715451574017596,0.00125333411509589
"acknowledge",0.000222897002219151,-0.00028870615280825,-0.000104329777470749,-0.000159898886628436,0.00018882863363176
"involvement",0.000222897002219184,-0.000288706152808297,-0.00010432977747078,-0.000159898886628487,0.000188828633631711
"presentation",0.000222897002219194,-0.000288706152808296,-0.000104329777470801,-0.000159898886628474,0.000188828633631724
"faced",0.00121348022623417,-0.00219826390811672,5.72127384098585e-05,-0.00218231332930852,-0.000690609200719268
"greater",0.00267579126944153,-0.00287761457307417,-7.24631831854483e-05,-0.00212604640493141,-0.000151045091087091
"together",0.0118171882312978,-0.0239787780979368,0.00553394476957279,-0.00971020949020735,0.0230596813464069
"following",0.00115947288534214,-0.00173854327708076,-0.000358781059203323,0.000820106408569909,0.00108356775484526
"advocate",0.00407743579482557,-0.00367897156248179,-0.00159420130505953,-0.0011729797125411,-0.00391755620367569
"powerful",0.000532502060750409,0.000447778960260812,0.000189518915345451,-0.000104567635853741,-0.00019224841211576
"worthy",0.012832943106823,0.0101501834478942,0.00212339525447114,-0.000937728026482261,-0.000900723563407493
"aging",0.000959843373523484,-0.00209402819384598,0.00545474908159068,0.00475980304748708,-0.00287530685673396
"digital",0.100110060514776,-0.185312114669447,0.465910232954766,0.41304982724879,-0.260808360623305
"labour",0.000959843373523469,-0.00209402819384601,0.00545474908159067,0.00475980304748707,-0.00287530685673395
"market",0.00145932335972342,-0.00241790957059811,0.00557431561548561,0.00468344782331367,-0.00275241793238336
"senior",0.00111435669348942,-0.0021974236920138,0.00541277104474479,0.00492836444576972,-0.00291483460472591
"transformation",0.000959843373523473,-0.00209402819384601,0.00545474908159065,0.0047598030474871,-0.00287530685673396
"asset",0.00419224189854354,-0.00375331095447585,-0.0002150430583478,0.000775090711227551,0.00370959840101433
"said",0.0249541790919641,-0.0153461485202225,0.00233933447477628,0.0104808266786384,0.00346279560573803
"thought",0.00333330012309693,-0.00403266979351155,-0.00451496861080062,0.00157334000852068,-0.000659799631459199
"award",0.00541023196618013,-0.00848074164146518,-0.00970498641802366,-0.00487245616654898,-0.00532235056845035
"various",0.000749007156139988,-0.00179655390978615,0.000180706942593695,-0.000778923295745092,0.00125195556322195
"starting",0.0138605728756948,-0.0209156148019512,0.00906854143730108,0.0032536527537906,0.023155454551368
"teaching",0.00722753972954661,-0.0116388924255139,0.0104918909166999,0.00516905036834797,0.0121186353691819
"click",0.00820326466234069,-0.00552516549386484,-0.00271211825397509,0.00458090761582326,-0.00398087063973342
"free",0.0387324916320587,-0.0212139784458908,-0.0350248383827132,0.0107758599974245,-0.0223216944408993
"collaborative",6.07507568905228e-05,-0.0001373318478659,-2.91510033853297e-05,-3.15259594118313e-05,0.000132382337377729
"july",6.07507568904971e-05,-0.000137331847865876,-2.91510033852964e-05,-3.15259594118371e-05,0.000132382337377794
"reflection",0.00240756014510914,-0.00513586050399109,0.00148532241338583,-0.00220697795010813,0.00667314982561912
"september",0.020379369977667,-0.0255092546421607,0.00167819468586393,0.00274579022639671,0.0181603312944089
"loving",0.00353083402977569,-0.00139538599713468,-0.00345036926182233,0.00117385605231262,-0.00188697541395717
"note",0.00123501829599932,-0.00149270974813059,-0.00171583364913129,0.00101898099720979,-0.000981790634626964
"posted",0.00473902231886507,-0.00522229936973843,-0.00389264594824083,0.0011180900522409,0.00120345689758958
"side",0.00713103906123593,-0.00643561773109079,-0.00484700946332694,0.00403149307964622,-3.85838156651584e-05
"wonder",0.00196315290877989,-0.00255326099268698,-0.0014368163044684,0.0014313906121725,-0.000775479556856037
"network",0.00553786837958062,-0.00943260150245766,-0.0083479594140512,0.00262139272918186,-0.00104392594520467
"really",0.0348736572699492,-0.031192495165783,-0.00716951082274293,-0.00920362255682242,-0.0182889525550436
"week",0.0247388508486353,-0.0214173131389739,-0.0299080418206857,-0.0131355946499849,-0.0158268612458672
"accessibility",0.00291501062744508,-0.00464912364768939,0.00120657435388484,-1.97178818946477e-06,-0.00253074892446035
"disabled",0.0019671667882593,-0.0034031173776215,-0.0010754067466042,-0.00107892356253664,0.00339229104058799
"parking",0.00391375915869709,-0.00675464772263297,-0.00412084665963531,0.000619087670586652,0.00224985428067074
"pinch",0.00096914607531105,-0.000983219011399971,-0.0012793119797263,0.000430631903123392,-0.000104922624877544
"provide",0.0332245773846192,-0.0382483494861462,-0.0413893151732358,0.0212248837965424,0.0160283236970827
"switch",0.000969146075311066,-0.000983219011399983,-0.00127931197972629,0.000430631903123425,-0.000104922624877524
"check",0.0198675424541439,-0.0162833823338355,-0.0156191708767732,0.00128577535043042,0.00917997760255434
"economic",0.00489268104033414,-0.00835744001194052,0.000749160021966085,-0.0154916983721649,-0.0116695221492613
"environmental",0.000602722225638274,-0.000887662559870179,-0.000157570965049488,-0.000198291409113844,0.000676234935424261
"highlight",0.00811193967190322,-0.00146841468833611,-0.00659795538596418,0.00333505861914859,-0.00352195790166257
"works",0.0108794309258816,-0.0203775949466329,-0.00826777257498497,-0.00404968765006064,0.00770572579871673
"cutting",0.0145236637254564,0.00356465696658707,0.00222277518842451,-0.00183369941687148,0.0067127386967265
"feel",0.0456425920680659,-0.00747476076737628,-0.0135911055399375,0.00850295394944836,-0.00476342222677752
"simply",0.00796146807835274,-0.0134375577831075,-0.00674893800700478,-0.000499106135087882,0.00924772397172377
"tactics",0.000113091309432196,-0.000123197487101073,9.90899801151742e-05,-1.97461728998848e-05,5.46421750323655e-05
"registration",0.00270613765537374,-0.00119871480655689,-0.00517075678110038,-6.63347336036833e-05,-0.00217036462051677
"better",0.0134801524072763,-0.0224256662526659,-0.00651388696182271,0.0196759066366502,-0.0114441976240643
"central",0.00784034825875011,-0.0123453448512538,-0.00667677387957987,-8.6657747228246e-05,-0.0148035749599519
"equitable",0.00200022361088993,-0.00381801252470724,-0.000301576177146374,-0.00169228817043496,-0.000708920583562802
"brilliant",0.00325444180576637,-0.00442656487694435,-0.000402873963342759,0.00100155697244861,0.000993502937124088
"baked",0.00448007801814136,0.000133314098305792,-0.00262592634468247,0.00135673617200598,0.000789886469707025
"enrage",0.00448007801814137,0.000133314098305793,-0.00262592634468247,0.00135673617200597,0.000789886469707044
"half",0.00678407453273839,-0.0019353343538846,-0.0049925341518374,0.00207479568973866,-0.000204773395021794
"mock",0.00448007801814137,0.000133314098305769,-0.00262592634468242,0.00135673617200585,0.000789886469706954
"one",0.208845423886333,0.106898475304238,-0.0100064464968607,0.0114780059125565,-0.00796981683113324
"unnecessary",0.00635233226069295,-0.000959636643612423,-0.00451970456221698,0.00144059331580907,0.000295164726462673
"worst",0.00642667038857915,-0.00321821624670568,-0.00567136625771354,0.00305474740512923,-0.000352550290210211
"card",0.00332287243822556,-0.00531906739758654,0.00459521386121144,0.00535874025222097,-0.00708604594154626
"getting",0.074106284824222,0.0424358381744953,-0.00773886745749768,-0.00711734436361136,-0.000630832950152125
"educational",0.00328460753447738,-0.00195083410133809,-0.000216593075768709,0.00113036907010765,-8.60765388984336e-05
"persistent",0.00103836228770127,-0.00151914614357852,-0.000164466711387228,-0.000326895111735228,0.000528185037091294
"tertiary",0.000909395083001926,-0.0014491332798877,-0.000100637120630672,-0.000328011759672154,0.000567579478413828
"exhibition",0.0087120947759414,-0.00604087156835856,-0.0104682903662076,0.0041316841637465,-0.00270287256091927
"friday",0.0219876882782776,-0.0100386123814386,-0.043860344261204,0.00420159065850058,-0.0143856548245497
"call",0.0139801374990197,-0.00694948504232981,0.00118585242728973,0.0106887166031905,-0.00450735735611946
"english",0.0065665962399189,-0.00921989118864613,-0.00400363799348943,0.00641371707002939,0.00236074026685742
"language",0.00645498695360914,-0.00746776843900089,-0.00258305451176374,0.00636636080544806,-0.000967922198087915
"accommodate",0.00119391181610784,-0.00185973269288383,-0.000350023493855431,-0.00202425117838902,-0.00227070749463365
"delivery",0.00225923149568878,-0.00171226532527352,-0.000967575633373786,-0.00218279245411444,-0.00272810258426261
"ed",0.00119391181610786,-0.00185973269288383,-0.000350023493855439,-0.00202425117838901,-0.00227070749463364
"variability",0.00119391181610785,-0.00185973269288382,-0.000350023493855447,-0.00202425117838902,-0.00227070749463367
"come",0.0140082265121576,-0.00945539388755288,-0.0156655609165409,0.00608106100718504,-0.0051104365035191
"keep",0.0307705174174311,-0.0306526128922384,-0.0272660336588585,0.0059579232762167,-0.00384889224035674
"publication",0.00268925574392638,-0.00315364097643533,-0.00211667333292091,0.000269277758273675,0.000248162528430668
"vital",0.00298179902621952,-0.00345622593597123,-0.00127398579429437,0.00085187931219463,0.00155711539625369
"hopefully",0.000812219673866499,-0.00176060416178494,0.000252890834007864,0.000877914011010022,0.000923771722244307
"huge",0.00906884117329384,-0.0158214073832714,0.0007649536719847,0.00399066382853752,0.0102433268027779
"infrastructure",0.0026940810565871,-0.00520384948832635,0.000416510597732117,0.00243516056602786,8.86760049169143e-05
"mobility",0.003803315120554,-0.00566112695963135,-0.00418774380137461,0.00278922881756636,0.00256189535341094
"promenade",0.000459149334678816,-0.000930002072727832,-0.000484767559050327,0.00051231375639476,0.000394065097557882
"safe",0.0337393663430564,-0.0436905214352186,-0.0297830990211968,0.0262788022941023,-0.000634546291680891
"squander",0.000459149334678879,-0.000930002072727882,-0.000484767559050383,0.000512313756394713,0.000394065097557837
"life",0.0153312338590257,-0.00822279397641193,-0.0091287865882832,0.00348308187506247,0.00096613934068919
"may",0.0316745431150618,-0.00188980528399563,-0.020079947967659,-0.00301837291292015,-0.00803150643784813
"thinking",0.00298829768679727,-0.00191858604970621,-0.00415769651751342,0.00069809781610361,0.000635845356786274
"variety",0.00107944306314546,-0.000632230753384963,-0.00160069162009547,-0.000158558480878222,3.06459446581991e-05
"ways",0.0122964074451081,-0.0172494058463992,0.00206034964611095,0.00674123486336363,-0.00702933982555642
"glad",0.000240656060407087,-0.000223529897655909,-0.0011907504389635,0.000387028510290001,-0.000434085011643892
"back",0.0477624512110796,-0.0463595291374241,-0.0307942847911222,0.0368896236114914,-0.0347105964978838
"familiar",0.0031242945076582,-0.00487586872365482,-0.000899870512900808,0.00248673160509833,0.00162691026111702
"person",0.0100073238368233,-0.014001221574865,0.0116248039376191,0.0169265064137212,-0.00574840362564773
"full",0.0421601782904417,-0.0213376765036912,-0.0423202825057285,0.00471698881217755,-0.00708247913233562
"karl",0.00164983512875844,-0.00394693312007721,0.0044504488780366,-0.000933905461420233,0.0055106026060838
"anyone",0.000248727593005921,-0.000361648630023616,-0.000225329328935784,-7.78823922626422e-05,0.000226988462901622
"festival",0.0252693530023087,0.00212523689451347,-0.0157029992428727,-0.00107291649887125,-0.00577669874009869
"jim",0.0017027035358837,-0.0021926403623685,6.80395020760808e-05,-0.000866616627201556,0.00204972137124201
"recommend",0.00173309909057172,-0.00241721075068397,0.0010128765843725,-0.000537193543946256,0.00301103842552227
"adequate",0.00592027768639406,0.00298336908687717,0.00138852036473024,-0.00103949644459979,-0.000478035246366908
"fund",0.0223161257597366,0.00627604290501081,0.00277053179755533,-0.0256370409640745,-0.017634099314222
"lowering",0.00509044012430216,0.00429454836036357,0.00123609243128351,-0.00129579259624271,-0.000907393343123532
"pension",0.011096490184923,-0.00114060681495745,0.00630299657159182,0.0061633128832199,-0.00704749729905555
"question",0.00914668689846177,-0.00128427752513533,-0.000689118930956921,0.00307680054813997,-0.00593880090564109
"rate",0.0124258795643518,-0.00238220073727107,-0.000664422367507603,0.0019876702264114,-0.00686801016304892
"shrink",0.0050904401243022,0.0042945483603636,0.00123609243128352,-0.0012957925962427,-0.000907393343123529
"will",0.0118773047039997,-0.000166329254470119,-0.0057509958215361,0.00042044534491166,-0.00171373011287801
"excel",0.00149857547397783,-0.00276978447163263,0.00176885402409288,-0.00280388529370313,0.00620895927604918
"funded",0.00242065402098836,-0.00521049655699632,0.000604324487469408,-0.00166337768518248,0.00891581043499133
"growth",0.00258317576470282,-0.00299630897033897,-0.00380470672135527,0.00324254913476252,-0.00313942162759664
"policy",0.0276759991926278,-0.0151888188066122,0.0406992090345287,0.0465335596246922,-0.0290458742432309
"workshop",0.00328500133836338,-0.00310578455050974,-0.00455488679246253,0.00344918172394409,-0.00325265306342472
"footage",0.000155904057572815,-0.000284080680538698,-3.6219184793978e-05,0.000138320029276673,0.00021038951106303
"review",0.00493650227147774,-0.00303171996890351,-0.00864051120061115,0.00180919950874719,-0.00372998362029669
"picked",0.000552523130269408,-0.00103688148694067,-0.000126192973279217,-0.000445053698640283,0.00159579270057454
"three",0.0149988176349099,-0.00388388243999331,-0.00871821162345708,0.00231433786055756,0.0042895751960024
"close",0.00368647513685825,-0.00186236512121781,-0.00147479481573959,0.00241915189689497,-0.00108493366665479
"equality",0.0569725830332759,-0.000301567566469668,0.0574193773471318,0.0444391853943512,-0.0180347994282823
"nationwide",0.00602939934141473,-0.00603395028567387,0.0154459367248951,0.0147343473340536,-0.00904300693239782
"apply",0.0108845595698023,-0.00288501706901594,0.000654862184349044,-0.000908134556284218,0.00463335151560379
"august",0.00338635817820275,-0.00449087303342369,-0.00184664068448006,0.00193181044171491,0.00325859048278862
"days",0.00620106381710379,-0.00841207914968235,-0.013655399113498,0.00265903079838212,0.000229200604594867
"thursday",0.0245985108379622,-0.0240513338249513,-0.0315189016228818,0.0145395823058712,0.0196789678160109
"doctor",0.00066838126445105,-0.000593600537733337,0.000174714390316917,3.89083122987086e-05,0.000421984198210246
"enjoyable",0.00263452453680709,-0.00419500523834411,0.00241491986329569,0.00145049925507484,0.00125521902966453
"obtain",0.000668381264451041,-0.000593600537733335,0.00017471439031695,3.89083122986725e-05,0.000421984198210216
"surgery",0.000668381264451025,-0.000593600537733318,0.000174714390316933,3.89083122987094e-05,0.000421984198210228
"technical",0.00155571295822525,-0.00150768367505048,-0.000328302953222974,-0.00016292195786054,0.00100722156773073
"pay",0.0104203070337317,-0.00367841211202455,-0.00719011814593537,0.0013151962292948,-0.00221047681154448
"abstract",0.000834517811693804,-0.00121171981770972,-0.00110867099392027,9.93514770913926e-05,0.00055517706258253
"article",0.00371613755442365,-0.00595498070663908,-0.00203996434289418,0.00414552390928405,-0.00212365626437092
"host",0.014814785853971,-0.00867657026336316,-0.00622888549872842,0.0049687349439311,0.00549536737503056
"east",0.00398418681652658,-0.00406266190726571,-0.00207896428639392,0.00162336132162047,0.00410159286037895
"worth",0.00986452395630297,-0.014177250509336,-0.015864463936209,0.000549169170071806,0.00691097257556104
"campus",0.00435766517137426,-0.00668228042315562,-0.00157194208482541,0.00350801357971575,0.00371786725032397
"interesting",0.00475055841058244,-0.00741940600693265,-0.00673630607991903,0.00339791872106479,-0.000349392083866916
"sunshine",0.00217883258568713,-0.00334114021157781,-0.000785971042412703,0.00175400678985786,0.00185893362516197
"tour",0.0358659250274217,-0.0175260766684827,-0.00559590262092879,-0.000499471601780034,0.00259293575559118
"book",0.0200977186446705,-0.020676603184536,-0.0565120722721059,0.00372276715975114,-0.0266803681166174
"initiative",0.0100580448718526,-0.0110255103570986,0.0049928877100865,-0.00110822955919574,-0.00949497698482903
"living",0.0191077359179414,-0.00615724833779087,-0.00103295542231755,0.00752561317777958,0.00266064267309436
"wait",0.00837646493548974,-0.00834483921373015,-0.00509657153477431,0.00775465985999358,-0.00421191005614024
"behind",0.000812253220673679,-0.00120667731670021,-0.00133124263705418,0.000400675947011548,-0.000725917854902451
"power",0.00367736960277143,-0.00543139510433107,-0.0049246599918986,0.00258785479190807,-0.00305098146052331
"management",0.00153464376751033,-0.00222122976361419,0.000633779498789249,0.000767404417548115,0.00347548979342603
"eve",5.15885864855678e-05,-8.98314572127129e-05,2.52110706473967e-05,1.03603647937882e-05,9.76840428797974e-05
"partnership",0.00161573506118366,-0.00117156998485229,-0.000982946253181292,0.000153612279532105,0.00036730198493616
"smart",0.00512378230544466,0.0035967264473646,0.00119945112777289,-0.000570340217710415,0.00117313801830225
"membership",0.00878685701537499,-0.0116134454860425,-0.00290466988763074,-0.00691243204308877,-0.00600368620806203
"affecting",0.00415714012633067,0.00441651913494737,0.0016311786006259,-0.000762499256374431,0.000513331979754904
"raise",0.00954033977038589,0.000106214058415913,-0.00274989216396073,0.000842227442940349,-0.00243883974592488
"near",0.00190885462365176,-0.00128635529632125,-0.00255700489741792,0.000856656296981796,0.000605199412128041
"touch",0.00365879528786243,-0.00353697535759736,-0.0026310857479871,0.00119005957408152,0.00156043841871696
"aged",0.0679926899541875,-0.026160877061593,-0.0544818353092298,-0.0138405995460667,-0.0393700271202231
"nuclear",0.00332991379280125,-0.00475852024894049,-0.00187053105889015,0.000400064895792759,0.00145792672346953
"plead",0.000627369064314583,-0.00069545592954894,-0.000895223057450591,2.47881179404673e-05,-0.000201050396761223
"save",0.00388207349121777,-0.00435407195623843,-0.0040440624598883,0.000579419364537074,-0.000895441858785208
"gig",0.00107269633478682,-0.000676329820226034,-0.000488158724566644,0.000827321481096386,-0.00132300755356895
"barren",0.00638048796387092,0.00318559728354417,-0.00127273347368537,-0.000560872171412391,-0.000978296455565372
"bobby",0.00638048796387093,0.00318559728354414,-0.00127273347368537,-0.000560872171412398,-0.000978296455565344
"joe",0.00804432332109646,0.00167372378186987,-0.0002430318743611,0.00138304920925549,-0.00196895828626234
"load",0.00638048796387092,0.00318559728354416,-0.00127273347368537,-0.000560872171412401,-0.000978296455565347
"lots",0.013118715849168,0.00374188189139216,-0.00539682796612996,0.000389338038921483,-0.00298012293761645
"maybe",0.00638048796387087,0.00318559728354414,-0.00127273347368533,-0.000560872171412392,-0.00097829645556534
"nothing",0.00946800699274592,0.0017977260812176,-0.00115533798583633,-0.00231658564381231,-0.00253405417680784
"oddly",0.00638048796387093,0.00318559728354415,-0.00127273347368537,-0.000560872171412408,-0.000978296455565353
"say",0.0173375184355084,-0.00908108780159847,-0.00724631922636974,0.0055230008830583,0.000209362541172843
"scored",0.00638048796387094,0.00318559728354415,-0.00127273347368537,-0.000560872171412403,-0.000978296455565349
"sold",0.00863284347587576,0.000555312052513194,-0.00586398004575413,-0.00126703016641907,-0.00410831861068883
"milk",0.000361678038152276,-0.000355267905557879,-0.000180596988678925,9.44337751710306e-05,0.000383182577212516
"since",0.0186549105346519,-0.0217899941560882,-0.0191125312892159,0.000566121017647541,-0.0160796386291112
"acerbic",0.000683246861642552,-0.000255609363274642,-0.000761490811454884,-0.00013776368601125,-0.000551819930349974
"boring",0.000683246861642553,-0.000255609363274611,-0.000761490811454885,-0.000137763686011242,-0.000551819930350007
"bottle",0.00342783811875208,-0.0054753528926364,-0.00147454791830089,0.00345910084211808,0.000487974466442884
"drama",0.000683246861642542,-0.000255609363274611,-0.00076149081145487,-0.000137763686011241,-0.000551819930350018
"example",0.00182587796073226,-0.00132938529153247,-0.00170787710427891,-0.000286521164919402,-0.000932489922307693
"film",0.0075493791153787,0.00207982674043506,-0.00265102980566008,-0.000397180684438093,-0.00211555776788078
"original",0.00216538039338262,-0.001169712520527,-0.00215193811261066,0.000318365857429363,-0.0011048270602108
"unfortunately",0.00548098826789287,-0.00016312399876989,-0.00128506217711862,-0.000104657289784588,5.55381323907219e-05
"dont",0.00343685995357462,0.000325224942310259,-0.00172892041402248,0.000285377067187791,-0.000687361726701518
"honestly",0.00475391459336791,-0.00134308889891781,-0.00341383434555517,0.00142235291688754,-0.00173438519137108
"mechanics",0.00343685995357461,0.000325224942310272,-0.00172892041402248,0.000285377067187784,-0.000687361726701511
"play",0.0052305810400749,-0.00213146414438288,-0.00210320754745326,0.000313990387020039,0.00175594114409675
"stuff",0.00550764811125078,-0.000544106383272343,-0.00454034935563277,0.000641634248375574,-0.00184839168567566
"totally",0.00828031745409903,-0.00901793566513741,-0.00453244173175017,0.000727148445665923,-0.0125957844555193
"without",0.0152552974334548,-0.0160423826922649,-0.0207951812495593,-0.00581098828419548,-0.0133939238681453
"masked",0.000423721021975765,-0.000225578181093092,-0.000598369872467261,-0.000153293663265297,-0.000449683430514523
"star",0.00049162916156366,-0.000355001202816154,-0.000749242053284025,-0.000146929959104451,-0.000413803690743872
"concert",0.000811977143001916,-0.0014164308271442,-0.00042356881438417,7.42459956676716e-05,0.00090585160222831
"away",0.0105176892286038,-0.0149599810990472,-0.0199481595061113,-0.000547467735972393,0.00547463009410738
"eden",0.002162757045103,-0.000963686859689735,-0.00307055297803214,-0.000644823538733572,-0.00132082077834052
